fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220927 015202	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	763381	0.0213312496354179	0.373433892720972	3375	793	14808	0.0153142229201992	152	36.856837172971	1.19618330048746	10.0944759577583	15	-24650000	38
20220927 015217	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	763381	0.130312160571841	0.253974290183661	7443	878	9145	0.630157724392272	943	44.3214800007193	14.7863129082322	0.0308090820347107	11	23630000	39
20220927 015234	binary	custom	TRUE	TRUE	FALSE	-100	31	72	TRUE	763381	0.167068428194828	0.273028646320613	2788	248	8464	0.817500664314562	58	12.9101734862779	21.6287095506571	1.97740573437916	15	25400000	40
20220927 015241	binary	custom	TRUE	TRUE	FALSE	-100	31	20	TRUE	763381	0.086920626637928	0.310271988635544	727	797	10596	0.156780966265201	842	3.01230392507918	8.59498052825103	13.7894154277537	1	21290000	41
20220927 015247	binary	custom	TRUE	TRUE	FALSE	-100	31	8	TRUE	763381	0.295596978602963	0.402168355230242	5547	971	13300	0.290177593873179	75	86.4308852243266	29.7060315129726	14.8843047075579	6	19480000	42
20220927 015254	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	763381	0.107496522981118	0.52135687072084	1954	505	14628	0.0488954368857032	743	47.572365848585	85.0070219655108	0.493976439120174	2	-9570000	43
20220927 015300	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.201863521593279	0.772487168191847	6339	222	6886	0.683873703720376	697	71.9627936708293	58.900256132278	9.29914182917903	12	20230000	44
20220927 015311	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.266432803279595	0.618247025043496	350	963	13023	0.186495318435508	118	8.90558913399055	35.948006593779	12.1139990793033	9	20200000	45
20220927 015326	binary	custom	TRUE	TRUE	FALSE	-100	31	48	TRUE	763381	0.110855383866424	0.604181752147606	2711	436	6929	0.838210934863425	748	25.3962956824036	41.442651831626	2.72010228279967	12	23190000	46
20220927 015343	binary	custom	TRUE	TRUE	FALSE	-100	31	80	TRUE	763381	0.165888428453739	0.344912998162306	779	406	11117	0.852266140380741	17	13.5219825314282	35.2520378141543	1.61676729672387	6	25210000	47
20220927 015431	binary	custom	TRUE	TRUE	FALSE	-100	31	179	TRUE	763381	0.0305335601625698	0.454502430565037	711	347	9639	0.80255998439319	162	2.70743086535102	68.4623581860508	1.41564276480526	8	25930000	48
20220927 015503	binary	custom	TRUE	TRUE	FALSE	-100	31	131	TRUE	763381	0.0433882272952011	0.571177091009765	4131	590	12986	0.795900846637917	18	2.27491616408468	34.1058796973238	1.9846895336756	11	24430000	49
20220927 015527	binary	custom	TRUE	TRUE	FALSE	-100	31	109	TRUE	763381	0.0593310491984039	0.285651643642652	305	775	8698	0.821316776491221	213	19.9141159565243	47.970043940639	1.54543996410045	14	25650000	50
20220927 015542	binary	custom	TRUE	TRUE	FALSE	-100	31	65	TRUE	763381	0.190223538406602	0.385292810004579	1304	633	6118	0.802576680096134	85	2.99992566961218	31.8029312193228	1.4580870496403	6	24730000	51
20220927 015557	binary	custom	TRUE	TRUE	FALSE	-100	31	61	TRUE	763381	0.105841000499469	0.260263534427035	1021	542	10332	0.826394464138876	187	1.3861263997583	75.0679835522687	11.5940911254892	11	24300000	52
20220927 015651	binary	custom	TRUE	TRUE	FALSE	-100	31	340	TRUE	763381	0.0267917566181313	0.785488053929443	869	723	9205	0.853402046815063	109	15.8000586862974	91.5867928518105	0.200766057983803	5	25430000	53
20220927 015717	binary	custom	TRUE	TRUE	FALSE	-100	31	189	TRUE	763381	0.0235990651976243	0.420163883141255	2025	569	8375	0.257196932800935	326	29.3423400048976	27.6723220157499	2.80411304459533	5	21810000	54
20220927 015906	binary	custom	TRUE	TRUE	FALSE	-100	31	572	TRUE	763381	0.00952783819542752	0.569711662498032	368	613	10583	0.822023497317235	358	18.5504137201564	8.41974092294521	2.33080004570885	4	24920000	55
20220927 020345	binary	custom	TRUE	TRUE	FALSE	-100	31	1620	TRUE	763381	0.00810697436028544	0.274674090246563	2396	738	8222	0.869489593272629	217	0.050081600241808	64.8608714046259	2.38496724662678	8	26440000	56
20220927 020524	binary	custom	TRUE	TRUE	FALSE	-100	31	319	TRUE	763381	0.00924502142796299	0.220566709174425	1544	358	8934	0.867728632897606	109	44.5791328245602	60.0927982098092	3.05050682365427	9	23900000	57
20220927 020545	binary	custom	TRUE	TRUE	FALSE	-100	31	52	TRUE	763381	0.133974544497036	0.523285048808948	1068	886	11232	0.88183400768854	424	11.8239773830185	48.2092554658663	1.10081628736125	10	24820000	58
20220927 020656	binary	custom	TRUE	TRUE	FALSE	-100	31	509	TRUE	763381	0.0346467786298204	0.242002387250271	4845	839	7317	0.745532536334752	234	10.4190224423021	62.5925792434629	0.0226719600543429	13	25130000	59
20220927 020740	binary	custom	TRUE	TRUE	FALSE	-100	31	223	TRUE	763381	0.0348708520111492	0.307141132464549	1812	284	10497	0.749677952489864	138	12.8178379428771	13.7830198117244	0.17857333767088	14	26050000	60
20220927 020804	binary	custom	TRUE	TRUE	FALSE	-100	31	133	TRUE	763381	0.0704337613450947	0.306475479308311	3322	176	7991	0.761048466326475	221	3.72833053023209	63.7326504531738	1.94170886567565	8	25540000	61
20220927 020835	binary	custom	TRUE	TRUE	FALSE	-100	31	138	TRUE	763381	0.062487285985306	0.564757909977406	2076	477	8756	0.76099203708324	400	3.28398967356446	82.5778514397928	1.04475764457944	15	25770000	62
20220927 021111	binary	custom	TRUE	TRUE	FALSE	-100	31	1115	TRUE	763381	0.00831812087865227	0.271827985299803	1888	891	10146	0.772551759937132	446	6.50404774761383	66.3563987001875	4.28863180348331	6	25310000	63
20220927 021127	binary	custom	TRUE	TRUE	FALSE	-100	31	80	TRUE	763381	0.154732005771787	0.227275609498929	1295	177	14378	0.781300286091012	456	8.73247782976711	29.7785727607263	0.362930260916241	15	23170000	64
